id,director
23945,[b'Arthur Hiller']
37820,[b'John Ruane']
22479,[b'Robert Altman']
9054,[b'Christopher Cain']
241058,[b'Peter Shaner']
11985,[b'Tsai Ming-liang']
10232,[b'Daniel Schmid']
59569,[b'Tim Metcalfe']
410921,[b'Izidore K. Musallam']
38955,[b'Stanley Tong']
110513,[b'Jim McKay']
114089,[b'Karim Dridi']
11015,[b'Peter Hyams']
9306,"[b'John Frankenheimer', b'Richard Stanley']"
12559,[b'David M. Evans']
58770,[b'David Koepp']
124851,[b'Gary Winick']
3587,[b'Norman Jewison']
10723,[b'Ernest R. Dickerson']
56077,[b'Nick Hamm']
19004,[b'Roy Allen Smith']
101230,[b'Theo van Gogh']
253632,[]
10987,[b'Joe Chappelle']
44705,[b'Trevor Nunn']
20318,[b'Keith Gordon']
43596,[b'Max Oph\xc3\xbcls']
79782,[b'Jan Jakub Kolski']
26933,[b'Andr\xc3\xa9 T\xc3\xa9chin\xc3\xa9']
27854,[b'Sam Wood']
981,[b'George Cukor']
872,"[b'Stanley Donen', b'Gene Kelly']"
2769,[b'Vincente Minnelli']
13320,[b'Stanley Donen']
164,[b'Blake Edwards']
426,[b'Alfred Hitchcock']
567,[b'Alfred Hitchcock']
3078,[b'Frank Capra']
13528,[b'George Cukor']
28288,[b'Mark Sandrich']
213,[b'Alfred Hitchcock']
284,[b'Billy Wilder']
239,[b'Billy Wilder']
4808,[b'Stanley Donen']
289,[b'Michael Curtiz']
963,[b'John Huston']
11113,[b'George Cukor']
6620,[b'Billy Wilder']
804,[b'William Wyler']
26531,[b'Walter Lang']
909,[b'Vincente Minnelli']
630,[b'Victor Fleming']
770,[b'Victor Fleming']
31044,[b'Richard Benjamin']
599,[b'Billy Wilder']
15,[b'Orson Welles']
62,[b'Stanley Kubrick']
121357,[b'Mitchell Leisen']
705,[b'Joseph L. Mankiewicz']
22490,[b'George Cukor']
223,[b'Alfred Hitchcock']
25670,[b'Alfred Hitchcock']
303,[b'Alfred Hitchcock']
4174,[b'Alfred Hitchcock']
8356,[b'Leo McCarey']
381,[b'Alfred Hitchcock']
20758,[b'Vincente Minnelli']
29376,[b'Vincente Minnelli']
1859,[b'Ernst Lubitsch']
18299,[b'Billy Wilder']
17281,[b'Vincente Minnelli']
64382,[b'Vincente Minnelli']
10907,"[b'Michael Curtiz', b'William Keighley']"
32093,[b'Rouben Mamoulian']
1939,[b'Otto Preminger']
22292,[b'Joseph L. Mankiewicz']
3598,[b'Frank Capra']
3080,[b'Mark Sandrich']
198,[b'Ernst Lubitsch']
13562,[b'Gregory La Cava']
1712,[b'George Stevens']
220,[b'Elia Kazan']
3529,[b'W.S. Van Dyke']
3085,[b'Howard Hawks']
2897,[b'Michael Anderson']
1585,[b'Frank Capra']
3083,[b'Frank Capra']
900,[b'Howard Hawks']
43795,[b'George Stevens']
85638,[b'Victor Sj\xc3\xb6str\xc3\xb6m']
50001,[b'William A. Wellman']
43905,[b'John Cromwell']
22688,[b'Archie Mayo']
23114,[b'John Cromwell']
26378,[b'Busby Berkeley']
40206,[b'Henry Koster']
22356,[b'James Edward Grant']
260,[b'Alfred Hitchcock']
43488,[b'Lewis Milestone']
22613,"[b'Howard Hawks', b'Howard Hughes']"
10331,[b'George A. Romero']
488,[b'John Huston']
22733,[b'John Huston']
261,[b'Richard Brooks']
57575,[b'Richard Brooks']
32574,[b'Frank Capra']
22657,[b'John Cromwell']
76464,[b'Victor Schertzinger']
22649,[b'Frank Borzage']
176841,[b'Edwin L. Marin']
125587,"[b""Thaddeus O'Sullivan""]"
39448,[b'Corey Yuen Kwai']
52855,[b'Darrell James Roodt']
39940,[b'Joshua Logan']
172868,[b'Chris Newby']
85328,[b'Richard Schenkman']
124632,[b'Allan Miller']
11076,[b'Carroll Ballard']
63945,[b'Lance Young']
58985,[b'Allison Anders']
890,[b'Joseph Vilsmaier']
10861,[b'Ringo Lam']
1770,[b'Neil Jordan']
44465,[b'Amy Holden Jones']
2033,[b'Matthew Broderick']
18203,"[b'Stanley Tucci', b'Campbell Scott']"
9333,[b'Walter Hill']
47260,[b'Robert M. Young']
9400,[b'F. Gary Gray']
9401,[b'John Herzfeld']
12241,[b'Reb Braddock']
25739,[b'Ren\xc3\xa9 Gainville']
161806,[b'John Walsh']
11306,[b'Michael Apted']
9625,[b'John Gray']
10680,[b'Robert Lieberman']
6346,[b'James Foley']
18660,[b'Norman Tokar']
35115,[b'Norman Foster']
14821,[b'John Hough']
14136,[b'Robert Stevenson']
10869,[b'Robert Stevenson']
22660,[b'Robert Stevenson']
19186,[b'David Swift']
31102,[b'David Swift']
6878,[b'Duwayne Dunham']
15944,[b'Charles Barton']
18444,[b'Ken Annakin']
20723,[b'Robert Stevenson']
173,[b'Richard Fleischer']
864,[b'Jon Turteltaub']
24795,[b'William Dear']
11224,"[b'Clyde Geronimi', b'Wilfred Jackson', b'Hamilton Luske']"
81310,[b'Wolfgang Reitherman']
15947,"[b'William Roberts', b'Clyde Geronimi', b'Jack Kinney', b'Harold Young', b'Norman Ferguson']"
9078,[b'Wolfgang Reitherman']
29682,"[b'Harold D. Schuster', b'Hamilton Luske']"
8367,[b'Kevin Reynolds']
433,[b'Robert Stevenson']
11360,"[b'Samuel Armstrong', b'Ben Sharpsteen', b'William Roberts', b'Wilfred Jackson', b'Jack Kinney', b'Norman Ferguson']"
11114,[b'Don Chaffey']
12335,[b'Robert Stevenson']
12092,"[b'Hamilton Luske', b'Wilfred Jackson', b'Clyde Geronimi']"
10948,"[b'Ted Berman', b'Art Stevens', b'Richard Rich']"
11229,[b'Matthew Bright']
15121,[b'Robert Wise']
562,[b'John McTiernan']
10163,[b'Brett Leonard']
48862,[b'Nick Cassavetes']
117036,[b'Iara Lee']
47199,[b'Christopher Hampton']
11159,[b'Mike Leigh']
9591,[b'Tom Hanks']
30500,[b'Michael Pressman']
41843,[b'James Ivory']
55058,[b'Joseph Bologna']
10938,[b'Hettie MacDonald']
11412,[b'Renny Harlin']
10586,[b'Stephen Hopkins']
42314,[b'Al Pacino']
27845,[b'Steve Buscemi']
108365,[b'Ismail Merchant']
23223,[b'John McNaughton']
49471,[b'Spike Lee']
38153,[b'George P. Cosmatos']
25147,[b'Michael Winterbottom']
9716,[b'Woody Allen']
43777,[b'Leon Ichaso']
454,[b'Baz Luhrmann']
10218,[b'Doug Liman']
819,[b'Barry Levinson']
38191,[b'Michael Cimino']
56830,[b'Scott Silver']
11238,[b'Tad Stones']
27256,[b'Anthony Asquith']
31530,[b'Mark Sandrich']
66473,[b'George Stevens']
28120,[b'Edward Dmytryk']
1834,[b'Edward Dmytryk']
26282,"[b'Josef von Sternberg', b'Nicholas Ray']"
37218,[b'Aaron Kim Johnston']
252,[b'Mel Stuart']
116356,[b'Jan Bucquoy']
16372,[b'Jack Clayton']
11561,[b'Woody Allen']
11302,[b'Woody Allen']
623,[b'Charles Crichton']
583,[b'Terry Jones']
12614,[b'Blake Edwards']
21711,[b'Michael Ritchie']
11575,[b'Blake Edwards']
475,[b'Arthur Penn']
11331,[b'John Sturges']
521,[b'Alfred Hitchcock']
21202,[b'Fr\xc3\xa9d\xc3\xa9ric Mitterrand']
88,[b'Emile Ardolino']
500,[b'Quentin Tarantino']
792,[b'Oliver Stone']
8491,[b'Ted Kotcheff']
402,[b'Paul Verhoeven']
10537,[b'Oliver Stone']
11386,[b'Neil Jordan']
9504,[b'James Foley']
15764,[b'Alan J. Pakula']
601,[b'Steven Spielberg']
67365,[b'Sam Henry Kass']
25842,[b'Edwin L. Marin']
2119,[b'Tony Scott']
744,[b'Tony Scott']
136311,[b'Michael Covert']
221,[b'Nicholas Ray']
702,[b'Elia Kazan']
25750,[b'Greg Spence']
17642,[b'Hugo Van Lawick']
427043,[b'Michael Kreihsl']
146341,[b'Tem\xc3\xadstocles L\xc3\xb3pez']
9305,"[b'Claude Nuridsany', b'Marie P\xc3\xa9rennou']"
37616,[b'Alan Taylor']
11112,[b'Donald Petrie']
21612,[b'Abel Ferrara']
141210,[b'Chris Cullari']
102461,[b'Beno\xc3\xaet Jacquot']
36998,[b'Jaco Van Dormael']
200383,[b'Nils Gaup']
116844,[b'Peter Cohn']
1630,[b'Milo\xc5\xa1 Forman']
26626,[b'Rich Wilkes']
124837,"[b'R. J. Cutler', b'David Van Taylor']"
11816,[b'Mark Rydell']
11843,[b'Blake Edwards']
10379,[b'Ate de Jong']
2756,[b'James Cameron']
790,[b'John Carpenter']
1103,[b'John Carpenter']
11298,[b'Joe Dante']
4480,[b'Claude Berri']
4481,[b'Claude Berri']
49688,[b'Gustavo Graef-Marino']
10765,[b'Howard Zieff']
762,"[b'Terry Gilliam', b'Terry Jones']"
44497,"[b'Bruce LaBruce', b'Rick Castro']"
85588,[b'Russ Hexter']
278621,[b'Sharon Pollack']
99479,[b'Michael Ray Rhodes']
55049,[b'Ra\xc3\xbal Ruiz']
124829,[b'Susan W. Dryfoos']
79306,[]
356054,"[b""John L'Ecuyer""]"
10548,[b'Leon Gast']
531,[b'Nick Park']
104931,[b'Jean-Luc Godard']
4483,[b'Daniel Vigne']
18919,[b'Jan \xc5\xa0vankmajer']
31556,"[b'Anthony Mann', b'Alfred L. Werker']"
26167,[b'Anthony Mann']
26174,[b'Anthony Mann']
61461,[b'Vittorio De Sica']
117500,[b'Jean Delannoy']
218713,[b'Norman Z. McLeod']
217802,[b'Elliott Nugent']
127973,[b'Leo McCarey']
659,[b'Volker Schl\xc3\xb6ndorff']
30892,[b'Peter Medak']
86369,[b'Martine Dugowson']
8074,[b'Jean-Luc Godard']
124676,[b'Nina Menkes']
38554,[b'Garry Marshall']
49763,[b'Eric Red']
41326,"[b'Barbara Kopple', b'Cathy Caplan', b'Tom Haneke', b'Lawrence Silk']"
36555,[b'Phillip Rhee']
10608,[b'Tim Robbins']
11216,[b'Giuseppe Tornatore']
7452,[b'Peter Greenaway']
64567,[b'Michel Blanc']
892,"[b'Jean-Pierre Jeunet', b'Marc Caro']"
1600,[b'Krzysztof Kie\xc5\x9blowski']
26561,[b'Mike Newell']
975,[b'Stanley Kubrick']
18129,[b'Stephen Frears']
54405,[b'Peter Chelsom']
150823,[b'Fred Olen Ray']
409,[b'Anthony Minghella']
38251,[b'Gabriele Salvatores']
10161,[b'Jim Sheridan']
1412,[b'Steven Soderbergh']
41768,[b'John Sayles']
10409,[b'Baz Luhrmann']
14285,[b'Errol Morris']
2469,[b'Pedro Almod\xc3\xb3var']
10174,"[b'Alek Keshishian', b'Mark Aldo Miceli']"
31225,[b'Jennie Livingston']
510,[b'Milo\xc5\xa1 Forman']
11455,[b'Lou Adler']
1891,[b'Irvin Kershner']
2493,[b'Rob Reiner']
85,[b'Steven Spielberg']
68,[b'Terry Gilliam']
679,[b'James Cameron']
429,[b'Sergio Leone']
13446,[b'Bruce Robinson']
389,[b'Sidney Lumet']
947,[b'David Lean']
185,[b'Stanley Kubrick']
595,[b'Robert Mulligan']
28,[b'Francis Ford Coppola']
335,[b'Sergio Leone']
1892,[b'Richard Marquand']
144,[b'Wim Wenders']
1092,[b'Carol Reed']
769,[b'Martin Scorsese']
348,[b'Ridley Scott']
766,[b'Sam Raimi']
175,[b'Luc Besson']
11645,[b'Akira Kurosawa']
10835,[b'John Woo']
539,[b'Alfred Hitchcock']
525,[b'John Landis']
240,[b'Francis Ford Coppola']
600,[b'Stanley Kubrick']
530,[b'Nick Park']
10705,[b'Kenneth Branagh']
279,[b'Milo\xc5\xa1 Forman']
3109,[b'John Ford']
311,[b'Sergio Leone']
1578,[b'Martin Scorsese']
703,[b'Woody Allen']
9549,[b'Philip Kaufman']
1398,[b'Andrei Tarkovsky']
387,[b'Wolfgang Petersen']
9277,[b'George Roy Hill']
343,[b'Hal Ashby']
37291,[b'Hal Hartley']
490,[b'Ingmar Bergman']
11235,[b'Bill Forsyth']
218,[b'James Cameron']
763,[b'Peter Jackson']
9665,[b'Edward Zwick']
18971,[b'Tom Stoppard']
696,[b'Woody Allen']
379,[b'Joel Coen']
207,[b'Peter Weir']
37247,[b'Mike Nichols']
1480,[b'Orson Welles']
9322,[b'Luc Besson']
826,[b'David Lean']
422,[b'Federico Fellini']
829,[b'Roman Polanski']
828,[b'Robert Wise']
3090,[b'John Huston']
9964,[b'Peter Jackson']
3063,[b'Leo McCarey']
13667,[b'Savage Steve Holland']
694,[b'Stanley Kubrick']
235,[b'Rob Reiner']
832,[b'Fritz Lang']
765,[b'Sam Raimi']
5925,[b'John Sturges']
11778,[b'Michael Cimino']
4485,[b'Jean-Jacques Beineix']
137,[b'Harold Ramis']
33,[b'Clint Eastwood']
982,[b'John Frankenheimer']
8428,[b'Allan Moyle']
212,[b'Frank Capra']
105,[b'Robert Zemeckis']
1633,[b'Jon Avnet']
11202,[b'Franklin J. Schaffner']
1554,[b'Jim Jarmusch']
149,[b'Katsuhiro \xc5\x8ctomo']
8009,[b'Russell Mulcahy']
903,[b'Stuart Rosenberg']
11673,[b'Jean-Paul Rappeneau']
3034,[b'Mel Brooks']
339,[b'Jim Jarmusch']
10404,[b'Zhang Yimou']
914,[b'Charlie Chaplin']
756,"[b'Samuel Armstrong', b'James Algar', b'William Roberts', b'Paul Satterfield', b'Hamilton Luske', b'Jim Handley', b'Ford Beebe', b'T. Hee', b'Wilfred Jackson', b'Ben Sharpsteen', b'Norman Ferguson', b'David Hand']"
288,[b'Fred Zinnemann']
910,[b'Howard Hawks']
2640,[b'Michael Lehmann']
16633,[b'Jeannot Szwarc']
665,[b'William Wyler']
11031,[b'Rob Reiner']
11314,[b'Godfrey Reggio']
15143,[b'Howard Deutch']
89,[b'Steven Spielberg']
10322,[b'Hal Ashby']
783,[b'Richard Attenborough']
10644,[b'Philip Kaufman']
11257,[b'James Ivory']
14370,[b'Martha Coolidge']
12104,[b'Alan Parker']
625,[b'Roland Joff\xc3\xa9']
8816,[b'Lasse Hallstr\xc3\xb6m']
830,[b'Fred M. Wilcox']
2323,[b'Phil Alden Robinson']
983,[b'John Huston']
642,[b'George Roy Hill']
655,[b'Wim Wenders']
10341,[b'Wim Wenders']
639,[b'Rob Reiner']
266022,[b'Keoni Waxman']
168450,[b'John G. Young']
30180,[b'Doug Pray']
31388,[b'John Murlowski']
41801,[b'Susan Streitfeld']
66034,[b'Larry Bishop']
348138,[b'Jon Sherman']
96288,[b'Greta Schiller']
61536,[b'Herb Gardner']
18762,[b'Carl Prechezer']
331367,[]
8077,[b'David Fincher']
814,[b'John Landis']
41671,[b'Tony Randel']
27214,[b'Richard Fleischer']
52263,[b'Steve White']
33519,[b'John Murlowski']
16235,[b'Damiano Damiani']
11449,[b'Stuart Rosenberg']
41848,[b'Tom Bery']
25944,[b'Paul Morrissey']
24913,[b'Fred Walton']
49126,[b'Robert Wise']
32076,[b'John Schlesinger']
571,[b'Alfred Hitchcock']
8851,[b'Irvin S. Yeaworth Jr.']
37843,[b'Jeffrey Bloom']
32146,[b'Eric Red']
30346,[b'Robert Wise']
6114,[b'Francis Ford Coppola']
229,[b'James Whale']
13549,[b'Dan Curtis']
9529,[b'Bernard Rose']
1598,[b'Martin Scorsese']
11349,[b'J. Lee Thompson']
7340,[b'Brian De Palma']
6217,[b'Paul Schrader']
377,[b'Wes Craven']
653,[b'F.W. Murnau']
28198,"[b'Augusto Caminito', b'Mario Caiano', b'Luigi Cozzi', b'Klaus Kinski', b'Maurizio Lucidi']"
794,[b'Richard Donner']
31640,[b'Bob Rafelson']
8744,[b'Kevin Spacey']
25189,[b'Barbra Streisand']
145,[b'Lars von Trier']
2212,[b'Ole Bornedal']
199,[b'Jonathan Frakes']
7863,[b'Scott Hicks']
12498,[b'Billy Bob Thornton']
9279,[b'Brian Levant']
53234,[b'Michelangelo Antonioni']
17204,"[b'Joe Berlinger', b'Bruce Sinofsky']"
21539,[b'Penny Marshall']
85589,[b'Hans Petter Moland']
12709,[b'Patrice Leconte']
20539,[b'Nicholas Hytner']
11674,[b'Stephen Herek']
199512,[b'Curzio Malaparte']
64900,[b'Claire Denis']
1573,[b'Renny Harlin']
152,[b'Robert Wise']
174,[b'Nicholas Meyer']
172,[b'William Shatner']
154,[b'Nicholas Meyer']
157,[b'Leonard Nimoy']
168,[b'Leonard Nimoy']
364,[b'Tim Burton']
11967,[b'Christopher Cain']
9086,[b'Geoff Murphy']
621,[b'Randal Kleiser']
9037,[b'Patricia Birch']
10173,[b'Dwight H. Little']
55687,[b'Albert Pyun']
168535,[b'Daniel J. Sullivan']
8845,[b'Andrew Davis']
46681,[b'Joseph H. Lewis']
578,[b'Steven Spielberg']
579,[b'Jeannot Szwarc']
17692,[b'Joe Alves']
17795,[b'Peter Segal']
75,[b'Tim Burton']
13891,[b'Alexander Payne']
9390,[b'Cameron Crowe']
378,"[b'Joel Coen', b'Ethan Coen']"
10896,[b'Barry Levinson']
2322,[b'Phil Alden Robinson']
41240,[b'Anjelica Huston']
26949,[b'Richard Attenborough']
9819,[b'Jerry Zaks']
49799,[b'Martin Donovan']
31908,[b'Rob Reiner']
46027,[b'Sidney Lumet']
3179,[b'Mike Judge']
1802,[b'Claude Chabrol']
4232,[b'Wes Craven']
9361,[b'Michael Mann']
2928,[b'Nora Ephron']
30285,[b'Robert Harling']
10549,[b'Kenneth Branagh']
58102,[b'Terry George']
18451,[b'Dan Ireland']
27265,[b'Albert Brooks']
49935,[b'Andr\xc3\xa9 T\xc3\xa9chin\xc3\xa9']
8818,[b'Alan Parker']
36758,[b'Jane Campion']
36040,[b'Nicolas Roeg']
74239,[b'Murray Lerner']
9415,[b'Dwight H. Little']
55146,[b'Ralph Ziman']
303693,[b'Arthur Penn']
12145,"[b'Fred Schepisi', b'Robert Young']"
42424,[b'George T. Miller']
34314,[b'Robert Butler']
2892,[b'Michael Rymer']
9404,[b'Stanley Tong']
85242,[b'Roger Christian']
9622,[b'Dennis Dugan']
8860,[b'Thomas Carter']
197537,[b'Fran\xc3\xa7ois Dupeyron']
66597,[b'Steven Paul']
14832,[b'Andrew Birkin']
9619,[b'Roger Donaldson']
40506,[b'Peter Baldwin']
31000,[b'E. Max Frye']
4104,[b'Jeremiah S. Chechik']
26306,[b'Steve James']
203829,[b'Stefan Schwietert']
43775,"[b'Tom\xc3\xa1s Guti\xc3\xa9rrez Alea', b'Juan Carlos Tab\xc3\xado']"
14908,[b'Bryan Spicer']
784,[b'Jan Sv\xc4\x9br\xc3\xa1k']
12489,[b'Vondie Curtis-Hall']
168283,[]
16448,[b'Christopher Guest']
55936,[b'Sergei Bodrov Jr.']
17894,[b'Ken Kwapis']
28059,[b'Richard Linklater']
58911,[b'Craig Rosenberg']
17949,[b'R. Paul Miller']
1968,[b'Andy Tennant']
61563,[b'Paul Schrader']
66,[b'Clint Eastwood']
20735,[b'Bob Spiers']
11419,[b'Stephen Kessler']
333165,[]
25796,[b'Carl Reiner']
638,[b'David Lynch']
25624,[b'John Singleton']
9366,[b'Mike Newell']
60083,[b'Merzak Allouache']
21915,[b'Jeff Pollack']
90928,[b'Peter Spirer']
50091,"[b'Mark Christopher', b'Peggy Rajski', b'Nickolas Perry', b'Tom DeCerchio']"
18420,[b'John Irvin']
19952,[b'Tamra Davis']
9446,[b'John Pasquin']
28005,[b'Mira Nair']
9403,[b'Betty Thomas']
27322,[b'Theodore Witcher']
10003,[b'Phillip Noyce']
9311,[b'Bille August']
11844,[b'Stephen Frears']
884,[b'David Cronenberg']
49806,[b'Greg Mottola']
1624,[b'Tom Shadyac']
88423,[b'Rolf de Heer']
16052,[b'Gregory Nava']
4477,[b'Alan J. Pakula']
24662,[b'Mark Dindal']
18423,[b'Robert Townsend']
76996,[b'Emma-Kate Croghan']
6499,"[b'Shuki Levy', b'David Winning']"
50512,[b'Bernard Rose']
9405,[b'Tsui Hark']
12723,"[b""Pat O'Connor""]"
9360,[b'Luis Llosa']
9434,[b'George Armitage']
118991,[b'Leslie Greif']
21626,[b'Lynne Stopkewich']
13982,[b'Tom Schulman']
93946,[b'Angela Pope']
77223,[b'Bruce Beresford']
31465,[b'Jack Green']
12793,[b'Alex Sichel']
102878,[b'Seth Zvi Rosenfeld']
105763,[b'Nana Dzhordzhadze']
9611,[b'David Mirkin']
47694,[b'Chen Kaige']
10357,[b'Mick Jackson']
9977,[b'Peter Duncan']
816,[b'Jay Roach']
2163,[b'Jonathan Mostow']
124680,[b'Gregor Nicholas']
16399,[b'Daniel Taplitz']
124843,[b'Mo Ogrodnik']
31017,[b'Kiefer Sutherland']
24645,[b'L.A. Puopolo']
49478,[b'Ronny Yu']
12499,[b'Ivan Reitman']
18,[b'Luc Besson']
68545,[]
1811,[b'Gregg Araki']
109614,[b'Kevin Bacon']
60082,[b'Rusty Cundieff']
105045,[b'Margarethe von Trotta']
53023,[b'Agn\xc3\xa8s Varda']
64802,[b'Joe Mantello']
11239,[b'Masayuki Suo']
50850,"[b'Dee McLachlan', b'Duncan McLachlan']"
15321,[b'Kevin Allen']
2058,[b'Griffin Dunne']
9450,[b'Mark Herman']
125021,[b'David Hare']
330,[b'Steven Spielberg']
38523,[b'Jacques Doillon']
16375,[b'Steven Soderbergh']
33660,[b'Dale Rosenbloom']
59232,[b'Emilio Estevez']
45671,[b'Clare Peploe']
17770,[b'Jonathan Lynn']
15170,[b'Caroline Thompson']
1701,[b'Simon West']
201445,[b'Julia Dyer']
26422,[b'Peter Greenaway']
124642,[b'Laetitia Masson']
1639,[b'Jan de Bont']
49235,[b'Robert Patton-Spruill']
106129,[b'Adrienne Shelly']
291634,[]
107743,[b'Dana Lustig']
415,[b'Joel Schumacher']
47686,[]
65889,[b'Paul Weiland']
11103,[b'Jim Wilson']
11970,"[b'Ron Clements', b'John Musker']"
34941,[b'Stephen T. Kay']
407992,[b'Yvonne Rainer']
8874,[b'P.J. Hogan']
17991,[b'Shinya Tsukamoto']
11956,[b'C\xc3\xa9dric Klapisch']
266,[b'Jean-Luc Godard']
754,[b'John Woo']
37567,[b'Eric Schaeffer']
43771,[b'Mohsen Makhmalbaf']
124834,[b'Tony Gatlif']
249358,[b'Scott Michell']
111367,[b'Jean-Luc Godard']
607,[b'Barry Sonnenfeld']
18080,[b'Martha Coolidge']
38225,[b'William Dear']
17834,[b'Michael Ritchie']
686,[b'Robert Zemeckis']
65046,[b'Shirley Barrett']
4421,[b'Ridley Scott']
9387,[b'John Milius']
10603,[b'Sam Weisman']
2142,[b'James Mangold']
8413,[b'Paul W.S. Anderson']
10336,[b'Mark A.Z. Dipp\xc3\xa9']
20737,[b'Charles Martin Smith']
9413,[b'Glenn Gordon Caron']
14585,[b'Neil LaBute']
18519,[b'Sam Pillsbury']
49462,[b'Mike Leigh']
8834,[b'Richard Donner']
9458,[b'Barbet Schroeder']
8854,[b'Kenneth Johnson']
38295,[b'Nick Cassavetes']
22073,[b'Bill Duke']
37244,[b'Andy Cadiff']
4961,[b'Guillermo del Toro']
9416,[b'Brett Ratner']
26180,[b'Marco Brambilla']
17832,[b'John Nicolella']
9772,[b'Wolfgang Petersen']
6072,[b'Kevin Reynolds']
1669,[b'John McTiernan']
468,[b'Gus Van Sant']
32519,[b'Tony Vitale']
108401,[b'Miguel Arteta']
10806,[b'Frank Oz']
9433,[b'Lee Tamahori']
6623,[b'Mimi Leder']
2118,[b'Curtis Hanson']
978,[b'Jean-Jacques Annaud']
9437,[b'Gary Fleder']
29461,"[b'George Tillman, Jr.']"
56651,[b'Matthew Harrison']
10351,[b'Robert Kurtzman']
66588,[b'Jocelyn Moorhouse']
2649,[b'David Fincher']
14289,[b'F\xc3\xa9lix Enr\xc3\xadquez Alcal\xc3\xa1']
10155,[b'Oliver Stone']
75250,[b'John Patrick Kelley']
20457,[b'Mark Joffe']
18355,[b'Christian Duguay']
33657,[b'Keith Samples']
55306,[b'Victor Nunez']
68924,[b'Ang Lee']
36434,[b'Gavin Wilding']
2255,[b'Kevin Smith']
28353,[b'Lionel C. Martin']
9427,[b'Peter Cattaneo']
172545,[b'Nancy Meckler']
17589,[b'John Madden']
3597,[b'Jim Gillespie']
1813,[b'Taylor Hackford']
36797,[b'Stuart Gillard']
12628,[b'Andy Wilson']
33344,[b'Mark Waters']
25099,[b'Errol Morris']
45019,[b'Agnieszka Holland']
63437,[b'Guy Ferland']
62422,[b'Jim Jarmusch']
782,[b'Andrew Niccol']
29911,[b'Charles Sturridge']
9827,[b'Joe Chappelle']
1959,[b'Beeban Kidron']
251481,"[b""John O'Hagan""]"
8067,[b'Danny Boyle']
125052,[b'Morgan J. Freeman']
45153,[b'Kasi Lemmons']
10871,[b'Jeb Stuart']
14398,[b'Jim Kouf']
10890,[b'Ivan Reitman']
99002,[b'Claire Denis']
1281,[b'Mel Smith']
32332,[b'Robert Downey Sr.']
9770,[b'Costa-Gavras']
12616,[b'Mike Figgis']
34838,[b'Sally Potter']
14905,[b'Michael Winterbottom']
14583,"[b'Josh Pate', b'Jonas Pate']"
11975,[b'Francis Ford Coppola']
4995,[b'Paul Thomas Anderson']
9281,[b'Peter Weir']
45928,[b'John Badham']
563,[b'Paul Verhoeven']
61337,[b'Sidney Lumet']
19931,[b'Wayne Wang']
31535,[b'Alex Zamm']
10215,[b'Peter Howitt']
9823,[b'John R. Leonetti']
37165,[b'Peter Weir']
45609,[b'Iain Softley']
38904,[b'Marleen Gorris']
45565,[b'Billy Hopkins']
9407,[b'Jon Avnet']
4824,[b'Michael Caton-Jones']
9444,"[b'Gary Goldman', b'Don Bluth']"
9414,[b'Jon Amiel']
8078,[b'Jean-Pierre Jeunet']
29938,[b'Scott Harris']
11831,[b'Steven Spielberg']
2895,[b'Robert Duvall']
39177,[b'Agn\xc3\xa8s Merlet']
19601,[b'Sean Mathias']
124606,[b'Ash Baron-Cohen']
42832,[b'Louis Sa\xc3\xafa']
22797,[b'Neil Jordan']
2639,[b'Woody Allen']
9574,[b'Les Mayfield']
10371,[b'Bryan Spicer']
489,[b'Gus Van Sant']
167738,[b'Michael Lindsay-Hogg']
293820,[]
9714,[b'Raja Gosnell']
102406,[]
170430,[b'Martin Kitrosser']
8197,[b'Clint Eastwood']
6283,[b'Gore Verbinski']
279698,[]
49728,[b'Cindy Sherman']
64562,[]
4233,[b'Wes Craven']
191874,[b'Rodney Gibbons']
10217,[b'Atom Egoyan']
438108,[b'Bret McCormick']
597,[b'James Cameron']
714,[b'Roger Spottiswoode']
52537,[b'Seth Michael Donsky']
12799,[b'Ga\xc3\xabl Morel']
62394,[b'Richard Friedenberg']
